00:00,21.763639832125143
01:00,21.122827346465815
02:00,20.665825688073397
03:00,20.170653789004458
04:00,19.83814623338257
05:00,19.58221153846154
06:00,19.392464204973624
07:00,18.97025316455696
08:00,18.916044776119403
09:00,18.94470284237726
10:00,19.6926905673512
11:00,21.46132578281146
12:00,23.34516672280229
13:00,24.829584599797364
14:00,25.906612133606
15:00,27.025032637075718
16:00,27.438210841370136
17:00,27.756082200861787
18:00,27.627202680067
19:00,27.108557625948933
20:00,26.247936177592788
21:00,24.636204481792717
22:00,23.056170367673825
23:00,22.342056074766354
